city,country,device_type,event_time,event_type,region,session_id,user_creation_time,user_id
New York,United States,Mac,2022-03-22 16:25:34.052000,Plugin - Profile page,New York,1647966008119,2022-03-22 16:20:08.416000,357554758152
New York,United States,Mac,2022-03-22 16:25:34.118000,Plugin - is pinned,New York,1647966008119,2022-03-22 16:20:08.416000,357554758152
New York,United States,Mac,2022-03-22 16:25:37.338000,Plugin - Searched Item,New York,1647966008119,2022-03-22 16:20:08.416000,357554758152
New York,United States,Mac,2022-03-22 16:25:39.456000,Plugin - Searched Item,New York,1647966008119,2022-03-22 16:20:08.416000,357554758152
New York,United States,Mac,2022-03-22 16:25:40.370000,Plugin - Question mark Button click/How we rate,New York,1647966008119,2022-03-22 16:20:08.416000,357554758152
New York,United States,Mac,2022-03-22 16:25:47.009000,Plugin - Question mark Button click/How we rate,New York,1647966008119,2022-03-22 16:20:08.416000,357554758152
New York,United States,Mac,2022-03-22 16:25:19.466000,Plugin - See Impact page,New York,1647966008119,2022-03-22 16:20:08.416000,357554758152
New York,United States,Mac,2022-03-22 16:25:20.991000,Plugin - Click See Impact button,New York,1647966008119,2022-03-22 16:20:08.416000,357554758152
New York,United States,Mac,2022-03-22 16:34:29.397000,Plugin - See Impact page,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Mac,2022-03-22 16:34:30.926000,Plugin - Click See Impact button,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Mac,2022-03-22 16:34:36.078000,Plugin - Searched Item,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Mac,2022-03-22 16:34:46.569000,Plugin - Footer click to Search History page,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Mac,2022-03-22 16:34:46.629000,Plugin - Search History Page,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Mac,2022-03-22 16:34:48.316000,Plugin - Footer click to Profile page,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Mac,2022-03-22 16:34:48.320000,Plugin - Profile page,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Mac,2022-03-22 16:34:48.368000,Plugin - is pinned,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Mac,2022-03-22 16:34:02.246000,Plugin - Log in page,New York,1647966842042,2022-03-22 16:34:02.246000,
New York,United States,Mac,2022-03-22 16:34:02.269000,Plugin - is pinned,New York,1647966842042,2022-03-22 16:34:02.246000,
New York,United States,Mac,2022-03-22 16:34:05.088000,Plugin - Sign up page,New York,1647966842042,2022-03-22 16:34:02.246000,
New York,United States,Mac,2022-03-22 16:34:05.097000,Plugin - is pinned,New York,1647966842042,2022-03-22 16:34:02.246000,
New York,United States,Mac,2022-03-22 16:34:13.906000,Plugin - Successful Registration,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Mac,2022-03-22 16:34:13.937000,Plugin - Log in page,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Mac,2022-03-22 16:34:13.944000,Plugin - is pinned,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Mac,2022-03-22 16:34:15.599000,Plugin - Supported Brand Browsing,New York,1647966842042,2022-03-22 16:34:02.246000,901318959654
New York,United States,Windows,2022-03-22 16:59:45.785000,Plugin - Log in page,New York,1647968385427,2022-03-22 16:59:45.785000,
New York,United States,Windows,2022-03-22 16:59:45.855000,Plugin - is pinned,New York,1647968385427,2022-03-22 16:59:45.785000,
Brooklyn,United States,Mac,2022-03-22 17:16:53.733000,Plugin - Searched Item,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:17:18.458000,Plugin - Not in Database,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:17:20.181000,Plugin - click on Current Brands Available,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:17:28.240000,Plugin - Supported Brand Browsing,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:17:39.851000,Plugin - Supported Brand Browsing,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:17:49.946000,Plugin - Supported Brand Browsing,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:17:59.825000,Plugin - Supported Brand Browsing,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:07.422000,Plugin - Footer click to Search History page,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:07.463000,Plugin - Search History Page,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:09.688000,Plugin - Footer click to Impact page,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:09.697000,Plugin - Supported Brand Browsing,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:17.245000,Plugin - See Impact page,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:22.203000,Plugin - See Impact page,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:24.673000,Plugin - Click See Impact button,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:28.742000,Plugin - Searched Item,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:34.431000,Plugin - RecommendationClicks,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:38.382000,Plugin - See Impact page,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:39.922000,Plugin - Click See Impact button,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:43.959000,Plugin - Searched Item,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:48.699000,Plugin - RecommendationClicks,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:52.798000,Plugin - See Impact page,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:55.016000,Plugin - Click See Impact button,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:16:18.616000,Plugin - Not in Database,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:16:23.041000,Plugin - click on Current Brands Available,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:16:30.981000,Plugin - Supported Brand Browsing,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:16:46.597000,Plugin - See Impact page,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:16:49.376000,Plugin - Click See Impact button,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:18:59.170000,Plugin - Searched Item,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:19:02.297000,Plugin - RecommendationClicks,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:19:06.137000,Plugin - See Impact page,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:19:13.532000,Plugin - See Impact page,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:19:15.130000,Plugin - Click See Impact button,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:19:19.345000,Plugin - Searched Item,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:19:23.922000,Plugin - RecommendationClicks,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:19:28.936000,Plugin - See Impact page,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:19:31.814000,Plugin - Click See Impact button,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-22 17:19:35.782000,Plugin - Searched Item,New York,1647969377044,2022-03-14 14:08:58.168000,405731680965
New York,United States,Mac,2022-03-22 19:45:03.199000,Plugin - Successful Registration,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:03.236000,Plugin - Log in page,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:03.244000,Plugin - is pinned,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:03.398000,Plugin - See Impact page,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:04.817000,Plugin - Click See Impact button,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:09.224000,Plugin - Searched Item,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:11.955000,Plugin - Full Review click,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:37.284000,Plugin - Searched Item,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:38.259000,Plugin - Footer click to Search History page,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:38.306000,Plugin - Search History Page,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:40.454000,Plugin - Footer click to Profile page,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:40.460000,Plugin - Profile page,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:40.500000,Plugin - is pinned,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:43.399000,Plugin - Footer click to Search History page,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:43.449000,Plugin - Search History Page,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:45:44.312000,Plugin - Footer click to Impact page,New York,1647978278467,2022-03-22 19:44:38.772000,846481133531
New York,United States,Mac,2022-03-22 19:44:38.772000,Plugin - Log in page,New York,1647978278467,2022-03-22 19:44:38.772000,
New York,United States,Mac,2022-03-22 19:44:38.789000,Plugin - is pinned,New York,1647978278467,2022-03-22 19:44:38.772000,
New York,United States,Mac,2022-03-22 19:44:41.106000,Plugin - Sign up page,New York,1647978278467,2022-03-22 19:44:38.772000,
New York,United States,Mac,2022-03-22 19:44:41.113000,Plugin - is pinned,New York,1647978278467,2022-03-22 19:44:38.772000,
The Bronx,United States,Mac,2022-03-22 20:02:48.617000,Plugin - Supported Brand Browsing,New York,1647979317327,2022-03-21 21:12:18.276000,139829738053
The Bronx,United States,Mac,2022-03-22 20:03:01.942000,Plugin - Supported Brand Browsing,New York,1647979317327,2022-03-21 21:12:18.276000,139829738053
The Bronx,United States,Mac,2022-03-22 20:03:17.437000,Plugin - Supported Brand Browsing,New York,1647979317327,2022-03-21 21:12:18.276000,139829738053
The Bronx,United States,Mac,2022-03-22 20:04:44.398000,Plugin - Not in Database,New York,1647979317327,2022-03-21 21:12:18.276000,139829738053
The Bronx,United States,Mac,2022-03-22 20:04:53.072000,Plugin - Not in Database,New York,1647979317327,2022-03-21 21:12:18.276000,139829738053
The Bronx,United States,Mac,2022-03-22 20:05:09.333000,Plugin - click on Current Brands Available,New York,1647979317327,2022-03-21 21:12:18.276000,139829738053
The Bronx,United States,Mac,2022-03-22 20:05:23.384000,Plugin - Supported Brand Browsing,New York,1647979317327,2022-03-21 21:12:18.276000,139829738053
The Bronx,United States,Mac,2022-03-22 20:05:41.624000,Plugin - See Impact page,New York,1647979317327,2022-03-21 21:12:18.276000,139829738053
The Bronx,United States,Mac,2022-03-22 20:05:43.872000,Plugin - Click See Impact button,New York,1647979317327,2022-03-21 21:12:18.276000,139829738053
The Bronx,United States,Mac,2022-03-22 20:05:48.453000,Plugin - Searched Item,New York,1647979317327,2022-03-21 21:12:18.276000,139829738053
New York,United States,Windows,2022-03-22 20:19:40.127000,Plugin - Log in page,New York,1647980379943,2022-03-17 14:11:40.358000,
New York,United States,Windows,2022-03-22 20:19:40.160000,Plugin - is pinned,New York,1647980379943,2022-03-17 14:11:40.358000,
New York,United States,Mac,2022-03-22 21:34:54.260000,Plugin - Supported Brand Browsing,New York,1647984892554,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 21:35:43.188000,Plugin - See Impact page,New York,1647984892554,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 21:35:44.070000,Plugin - Click See Impact button,New York,1647984892554,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 21:35:48.528000,Plugin - Searched Item,New York,1647984892554,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 21:35:53.253000,Plugin - Footer click to Profile page,New York,1647984892554,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 21:35:53.256000,Plugin - Profile page,New York,1647984892554,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 21:35:53.293000,Plugin - is pinned,New York,1647984892554,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 21:35:58.313000,Plugin - Searched Item,New York,1647984892554,2022-03-21 05:19:56.122000,
Buena Park,United States,Mac,2022-03-22 21:40:47.864000,Plugin - Not in Database,California,1647985246096,2022-03-14 14:34:53.944000,815620601744
New York,United States,Mac,2022-03-22 23:46:58.255000,Plugin - Footer click to Search History page,New York,1647991234282,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 23:46:58.388000,Plugin - Search History Page,New York,1647991234282,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 23:47:02.762000,Plugin - Footer click to Profile page,New York,1647991234282,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 23:47:02.765000,Plugin - Profile page,New York,1647991234282,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 23:47:02.806000,Plugin - is pinned,New York,1647991234282,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 23:47:12.439000,Plugin - Searched Item,New York,1647991234282,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 23:20:34.721000,Plugin - See Impact page,New York,1647991234282,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 23:20:36.578000,Plugin - Click See Impact button,New York,1647991234282,2022-03-21 05:19:56.122000,
New York,United States,Mac,2022-03-22 23:20:41.488000,Plugin - Searched Item,New York,1647991234282,2022-03-21 05:19:56.122000,
New York,United States,Windows,2022-03-23 00:33:23.783000,Plugin - Log in page,New York,1647995603366,2022-03-23 00:33:23.783000,
New York,United States,Windows,2022-03-23 00:33:23.852000,Plugin - is pinned,New York,1647995603366,2022-03-23 00:33:23.783000,
New York,United States,Mac,2022-03-23 01:13:31.212000,Plugin - Log in page,New York,1647998010668,2022-03-23 01:13:31.212000,
New York,United States,Mac,2022-03-23 01:13:31.235000,Plugin - is pinned,New York,1647998010668,2022-03-23 01:13:31.212000,
New York,United States,Mac,2022-03-23 01:13:35.110000,Plugin - Sign up page,New York,1647998010668,2022-03-23 01:13:31.212000,
New York,United States,Mac,2022-03-23 01:13:35.118000,Plugin - is pinned,New York,1647998010668,2022-03-23 01:13:31.212000,
New York,United States,Mac,2022-03-23 01:13:56.098000,Plugin - Successful Registration,New York,1647998010668,2022-03-23 01:13:31.212000,598351663473
New York,United States,Mac,2022-03-23 01:13:56.146000,Plugin - Log in page,New York,1647998010668,2022-03-23 01:13:31.212000,598351663473
New York,United States,Mac,2022-03-23 01:13:56.159000,Plugin - is pinned,New York,1647998010668,2022-03-23 01:13:31.212000,598351663473
New York,United States,Mac,2022-03-23 01:13:58.155000,Plugin - Not in Database,New York,1647998010668,2022-03-23 01:13:31.212000,598351663473
New York,United States,Mac,2022-03-23 01:14:56.196000,Plugin - Not in Database,New York,1647998094828,2022-03-14 14:08:58.168000,405731680965
Brooklyn,United States,Mac,2022-03-23 02:09:41.622000,Plugin - Not in Database,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:09:46.416000,Plugin - Not in Database,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:09:50.065000,Plugin - click on Current Brands Available,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:09:55.667000,Plugin - Supported Brand Browsing,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:09:56.855000,Plugin - Footer click to Search History page,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:09:56.913000,Plugin - Search History Page,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:09:59.474000,Plugin - Footer click to Profile page,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:09:59.482000,Plugin - Profile page,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:09:59.596000,Plugin - is pinned,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:10:01.914000,Plugin - Supported Brand Browsing,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:10:08.329000,Plugin - Supported Brand Browsing,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:10:10.684000,Plugin - Footer click to Search History page,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:10:10.757000,Plugin - Search History Page,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
New York,United States,Mac,2022-03-23 02:06:01.536000,Plugin - Log in page,New York,1648001161211,2022-03-23 02:06:01.536000,
New York,United States,Mac,2022-03-23 02:06:01.553000,Plugin - is pinned,New York,1648001161211,2022-03-23 02:06:01.536000,
New York,United States,Mac,2022-03-23 02:06:03.975000,Plugin - Sign up page,New York,1648001161211,2022-03-23 02:06:01.536000,
New York,United States,Mac,2022-03-23 02:06:03.983000,Plugin - is pinned,New York,1648001161211,2022-03-23 02:06:01.536000,
Brooklyn,United States,Mac,2022-03-23 02:06:12.910000,Plugin - Log in page,New York,1648001172395,2022-03-23 02:06:12.910000,
Brooklyn,United States,Mac,2022-03-23 02:06:12.922000,Plugin - is pinned,New York,1648001172395,2022-03-23 02:06:12.910000,
Brooklyn,United States,Mac,2022-03-23 02:06:15.306000,Plugin - Sign up page,New York,1648001172395,2022-03-23 02:06:12.910000,
Brooklyn,United States,Mac,2022-03-23 02:06:15.318000,Plugin - is pinned,New York,1648001172395,2022-03-23 02:06:12.910000,
Brooklyn,United States,Mac,2022-03-23 02:06:33.243000,Plugin - Successful Registration,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:06:33.266000,Plugin - Log in page,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:06:33.287000,Plugin - is pinned,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:06:33.575000,Plugin - See Impact page,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
New York,United States,Mac,2022-03-23 02:06:36.794000,Plugin - Successful Registration,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:06:36.818000,Plugin - Log in page,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:06:36.824000,Plugin - is pinned,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
Brooklyn,United States,Mac,2022-03-23 02:06:37.713000,Plugin - Click See Impact button,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
New York,United States,Mac,2022-03-23 02:06:38.679000,Plugin - Not in Database,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
Brooklyn,United States,Mac,2022-03-23 02:06:42.642000,Plugin - Searched Item,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:06:44.460000,Plugin - Full Review click,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
New York,United States,Mac,2022-03-23 02:06:58.289000,Plugin - Supported Brand Browsing,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
Brooklyn,United States,Mac,2022-03-23 02:07:28.672000,Plugin - See Impact page,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
Brooklyn,United States,Mac,2022-03-23 02:07:30.429000,Plugin - Click See Impact button,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
New York,United States,Mac,2022-03-23 02:13:34.739000,Plugin - Not in Database,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:13:56.038000,Plugin - Not in Database,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
Brooklyn,United States,Mac,2022-03-23 02:07:34.875000,Plugin - Searched Item,New York,1648001172395,2022-03-23 02:06:12.910000,764881125741
New York,United States,Mac,2022-03-23 02:07:41.075000,Plugin - See Impact page,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:07:43.421000,Plugin - Click See Impact button,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:07:47.615000,Plugin - Searched Item,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:08:21.702000,Plugin - Searched Item,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:08:36.265000,Plugin - RecommendationClicks,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:08:42.764000,Plugin - See Impact page,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:08:45.553000,Plugin - Click See Impact button,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:08:49.856000,Plugin - Searched Item,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:08:59.617000,Plugin - Full Review click,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:16:35.831000,Plugin - See Impact page,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:17:11.242000,Plugin - See Impact page,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:17:12.814000,Plugin - Click See Impact button,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:17:17.577000,Plugin - Searched Item,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:17:30.657000,Plugin - RecommendationClicks,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New York,United States,Mac,2022-03-23 02:18:08.882000,Plugin - Full Review click,New York,1648001161211,2022-03-23 02:06:01.536000,787808378023
New Orleans,United States,Windows,2022-03-23 02:37:28.994000,Plugin - Successful Registration,Louisiana,1648002967820,2022-03-23 02:36:08.111000,738319515403
New Orleans,United States,Windows,2022-03-23 02:37:29.007000,Plugin - Log in page,Louisiana,1648002967820,2022-03-23 02:36:08.111000,738319515403
New Orleans,United States,Windows,2022-03-23 02:37:29.012000,Plugin - is pinned,Louisiana,1648002967820,2022-03-23 02:36:08.111000,738319515403
New Orleans,United States,Windows,2022-03-23 02:37:29.155000,Plugin - See Impact page,Louisiana,1648002967820,2022-03-23 02:36:08.111000,738319515403
New Orleans,United States,Windows,2022-03-23 02:37:31.505000,Plugin - Click See Impact button,Louisiana,1648002967820,2022-03-23 02:36:08.111000,738319515403
New Orleans,United States,Windows,2022-03-23 02:37:36.641000,Plugin - Searched Item,Louisiana,1648002967820,2022-03-23 02:36:08.111000,738319515403
New Orleans,United States,Windows,2022-03-23 02:37:57.274000,Plugin - Full Review click,Louisiana,1648002967820,2022-03-23 02:36:08.111000,738319515403
New Orleans,United States,Windows,2022-03-23 02:36:08.111000,Plugin - Log in page,Louisiana,1648002967820,2022-03-23 02:36:08.111000,
New Orleans,United States,Windows,2022-03-23 02:36:08.138000,Plugin - is pinned,Louisiana,1648002967820,2022-03-23 02:36:08.111000,
New Orleans,United States,Windows,2022-03-23 02:36:28.906000,Plugin - Log in page,Louisiana,1648002967820,2022-03-23 02:36:08.111000,
New Orleans,United States,Windows,2022-03-23 02:36:28.926000,Plugin - is pinned,Louisiana,1648002967820,2022-03-23 02:36:08.111000,
New Orleans,United States,Windows,2022-03-23 02:36:40.035000,Plugin - Log in error,Louisiana,1648002967820,2022-03-23 02:36:08.111000,
New Orleans,United States,Windows,2022-03-23 02:36:42.375000,Plugin - Log in error,Louisiana,1648002967820,2022-03-23 02:36:08.111000,
New Orleans,United States,Windows,2022-03-23 02:36:47.033000,Plugin - Log in error,Louisiana,1648002967820,2022-03-23 02:36:08.111000,
New Orleans,United States,Windows,2022-03-23 02:36:48.215000,Plugin - Log in error,Louisiana,1648002967820,2022-03-23 02:36:08.111000,
New Orleans,United States,Windows,2022-03-23 02:36:57.826000,Plugin - Log in error,Louisiana,1648002967820,2022-03-23 02:36:08.111000,
New Orleans,United States,Windows,2022-03-23 02:37:00.418000,Plugin - Sign up page,Louisiana,1648002967820,2022-03-23 02:36:08.111000,
New Orleans,United States,Windows,2022-03-23 02:37:00.425000,Plugin - is pinned,Louisiana,1648002967820,2022-03-23 02:36:08.111000,
New Orleans,United States,Windows,2022-03-23 02:40:20.060000,Plugin - See Impact page,Louisiana,1648002967820,2022-03-23 02:36:08.111000,738319515403
New Orleans,United States,Windows,2022-03-23 02:40:22.047000,Plugin - Click See Impact button,Louisiana,1648002967820,2022-03-23 02:36:08.111000,738319515403
New Orleans,United States,Windows,2022-03-23 02:40:26.530000,Plugin - Searched Item,Louisiana,1648002967820,2022-03-23 02:36:08.111000,738319515403
New Orleans,United States,Windows,2022-03-23 02:40:28.269000,Plugin - Full Review click,Louisiana,1648002967820,2022-03-23 02:36:08.111000,738319515403
Brooklyn,United States,Mac,2022-03-23 02:59:15.534000,Plugin - See Impact page,New York,1648004354922,2022-03-22 04:21:31.246000,673949944351
Brooklyn,United States,Mac,2022-03-23 02:59:17.158000,Plugin - Click See Impact button,New York,1648004354922,2022-03-22 04:21:31.246000,673949944351
Brooklyn,United States,Mac,2022-03-23 02:59:22.044000,Plugin - Searched Item,New York,1648004354922,2022-03-22 04:21:31.246000,673949944351
